movie_id,title,tags
385636,Juliet and Alfa Romeo,Comedy Drama pornography sex love teenager death
14438,Fireproof,Drama father son relationship fire firemen christian advice marriage faith christian film dysfunctional marriage religious conversion hospital
211086,Faith Connections,Documentary Drama himalaya hindu pilgrimage faith hinduism little boy spirituality new age religion orphan india religious child abandonment ganja kumbh mela ganga
23069,Benji,Adventure Family Romance hostage affection rescue dog animal actor benji
83,Open Water,Drama Thriller diving cataclysm nightmare panic red sea primal fear scuba diving shark scuba
89857,High Road,Comedy
30315,Kingdom of the Spiders,Horror Science Fiction hotel small town siege independent film corpse tarantula death animal attack spiders
14358,Mad Hot Ballroom,Documentary Family competition documentary dance contest ballroom dancing kids woman director
2056,The Station Agent,Drama Comedy train station new jersey small person friendship newfoundland
41144,To Save A Life,Drama christian independent film
35199,Wordplay,Documentary competition documentary contest crossword puzzle
14271,Beyond the Mat,Documentary wrestling sport controversial ecw wwe
16653,The Singles Ward,Comedy Drama Family Romance
14757,Osama,Drama independent film
84401,Sholem Aleichem: Laughing In The Darkness,Documentary
23655,Groove,Drama Music Romance independent film
36825,The R.M.,Comedy Crime Family
33430,Twin Falls Idaho,Drama Romance independent film
12281,Mean Creek,Crime Drama suicide alcohol secret birthday lake oregon brother party love friends prank bully drug gay man naked invite dare
125052,Hurricane Streets,Romance Crime Drama prison new mexico smuggling gang theft
96238,Never Again,Comedy Romance romantic comedy
30246,Civil Brand,Crime Drama Thriller woman director
7301,Lonesome Jim,Comedy Drama Romance sexuality parents kids relationship indiana anti hero melancholy brother uncle
172533,Drinking Buddies,Romance Drama male female relationship co-worker relationship mumblecore
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Documentary magic woman director
346,Seven Samurai,Action Drama japan samurai peasant looting rice fencing village moral ambiguity battle practice 16th century
84318,The Other Dream Team,Documentary olympic games sport basketball basketball team
45145,Johnny Suede,Comedy Romance sex nightclub nudity musician song rock idol music rent liar independent film
13983,Finishing The Game,Comedy satire independent film spoof
45649,Rubber,Comedy Drama Fantasy Horror Mystery exploding building duringcreditsstinger
19844,Kiss the Bride,Drama Comedy Romance gay interest
21801,The Slaughter Rule,Drama
43933,Monsters,Drama Thriller Science Fiction monster pyramid radio dystopia infection forest low-budget alien alien invasion central america vigil cattle dead fish
73511,The Californians,Drama Comedy
43653,The Living Wake,Comedy independent film
139715,Detention of the Dead,Comedy Horror high school independent film zombie extreme violence
45380,Crazy Stone,Action Comedy
30867,Scott Walker: 30 Century Man,Documentary Music music
81220,Everything Put Together,Drama independent film
253626,Good Kill,Action Drama Thriller pilot suspicion drone u.s. military air force base combat drone
294550,The Outrageous Sophie Tucker,
90369,Now Is Good,Drama Romance cancer teenager teen drama bucket list based on young adult novel
117942,Girls Gone Dead,Horror Comedy
380097,America Is Still the Place,
322194,Subconscious,Action Thriller Mystery submarine woman director
98568,Enter Nowhere,Mystery Science Fiction Thriller cabin time travel woods cabin in the woods lost german soldier time paradox
119657,El Rey de Najayo,Crime Drama
380733,Fight to the Finish,Romance Action sport fighting
285743,Alleluia! The Devil's Carnival,Music Horror carnival musical sequel devil dark carnival
362765,The Sound and the Shadow,Thriller Comedy Mystery
379532,Rodeo Girl,Family
253261,Born to Fly: Elizabeth Streb vs. Gravity,Documentary woman director
297100,The Little Ponderosa Zoo,
15239,The Toxic Avenger,Science Fiction Action Comedy Horror corruption mayor anti hero sadism toxic movie reference person on fire t shirt workout health club rabid anger disfigured face superhero spoof strong man car run over shock humor
94072,Straight Out of Brooklyn,Drama
4107,Bloody Sunday,Action Adventure Drama History northern ireland independent film civil rights
325579,Diamond Ruff,
15624,Conversations with Other Women,Drama Romance dialogue talking bridesmaid wedding reception wedding dialogue driven
17287,Poultrygeist: Night of the Chicken Dead,Horror Comedy musical zombie
198370,Mutual Friends,
3062,42nd Street,Music Comedy Romance philadelphia musical stage show director broken ankle chorus line pet dog broadway fainting chorus girl opening night crutch theatrical backer eviction show producer chorine plaster cast show must go on financial crisis sock on the jaw
328307,Rise of the Entrepreneur: The Search for a Better Way,
15389,Metropolitan,Comedy Drama upper class new york independent film debutante young adult
464,As It Is in Heaven,Romance Drama Comedy Music individual underdog mentally disabled loss of mother sweden pastor suppressed past heart attack loss of father conductor choir violent husband church choir choirmaster dying and death village music concert secret love
308467,Roadside,Horror Drama
8193,Napoleon Dynamite,Comedy underdog brother brother relationship idaho high school chat independent film teenager school dance social outcast aftercreditsstinger
188166,Blue Ruin,Crime Thriller revenge drifter virginia character study neo-noir visual storytelling mumblegore
23827,Paranormal Activity,Horror Mystery haunting psychic entity demonic possession found footage
1282,Dogtown and Z-Boys,Documentary skateboarding independent film
762,Monty Python and the Holy Grail,Adventure Comedy Fantasy holy grail monk scotland yard swordplay camelot round table chapter aggression by animal knight king arthur wedding reception midnight movie monty python knights of the round table anarchic comedy
64499,Quinceañera,Drama
281189,Gory Gory Hallelujah,woman director
1435,Tarnation,Documentary Drama schizophrenia gay usa rape texas loss of sense of reality foster parents single homosexuality relationship psychopathy family feud electro shock
47546,I Want Your Money,Documentary
189711,Love in the Time of Monsters,Horror Comedy
19204,The Beyond,Horror hotel experiment hell gore morgue undead blood zombie violence gothic horror gothic mutilation ghost blindness video nasty acid grim dire entrails
9029,What Happens in Vegas,Comedy Romance casino hotel roommate fictitious marriage romantic comedy rivalry wedding las vegas
18045,The Dark Hours,Horror Science Fiction Thriller canada winter hostage olympic games cabin psychopath basement surrealism suspense snow blood psychiatrist game mental patient axe murder
11240,My Beautiful Laundrette,Romance Drama Comedy london england gay immigration society british independent film gay interest racism
43743,Fabled,Drama Mystery Thriller independent film
157909,Show Me,Drama Thriller kidnapping
10238,Cries and Whispers,Drama sister sister relationship sweden dying and death
3059,Intolerance,Drama usa naivety intolerance mill marriage wedding massacre protestant silent film multiple storylines reformer saved from hanging jesus
15800,Trekkies,Documentary pop culture fan culture documentary science fiction space opera fan convention fandom
65203,The Broadway Melody,Drama Music Romance musical singer pre-code wisecrack humor early sound film partially lost film
764,The Evil Dead,Horror falsely accused beheading audio tape log cabin chain saw giant plant aggression by plant lodge friends stop motion evil occult book of the dead necronomicon demonic possession video nasty unofficial remake
103620,Maniac,Horror prostitute mannequin remake murder gore serial killer scalping misogynist mumblegore
319069,Censored Voices,History Documentary woman director
14278,Murderball,Documentary paralympics wheelchair sport rugby
25678,American Ninja 2: The Confrontation,Action Adventure Drama marine corps army ninja
79161,51 Birch Street,Documentary
371690,Rotor DR1,Science Fiction Family
389,12 Angry Men,Drama judge jurors sultriness death penalty father murder puerto rican anonymity court case heat group class innocence court courtroom
52032,My Dog Tulip,Animation Comedy Drama human animal relationship dog german shepherd woman director
3078,It Happened One Night,Comedy Romance miami reference to the big bad wolf reporter
38810,Dogtooth,Drama male nudity female nudity hostage paranoia dysfunctional family unsimulated sex incest lesbian sex mental illness explicit sex sexual awakening fantasy world isolated house brother sister incest home education sister sister incest
21525,Tupac: Resurrection,Music Documentary rap music hip-hop blunt woman director
55123,Tumbleweeds,Comedy Drama independent film
11980,The Prophecy,Fantasy Horror Thriller angel archangel gabriel menschheit
11956,When the Cat's Away,Comedy paris cat
1550,Pieces of April,Comedy Drama sex thanksgiving road trip love independent film neighbor marijuana family illness
162396,The Big Swap,
26518,Old Joy,Drama woman director
8942,Wendy and Lucy,Drama usa friendship survival scar family woman director journey mysterious past
